ID,azure,aqua,orange,beige,green,antiquewhite,bisque,blue,pink,blanchedalmond,black
4018,0,0,2,0,13,76,0,16,17,0,0
21674,0,0,1,0,14,108,0,29,5,0,0
20561,0,0,1,0,7,72,0,16,6,0,0
22462,0,0,0,0,12,83,0,30,9,0,0
19781,0,0,0,0,7,39,0,16,0,0,0
22549,0,0,0,0,7,64,0,16,2,0,0
14445,0,7,1,3,7,57,3,9,8,3,0
9225,0,0,0,0,18,70,0,12,12,0,0
13292,0,8,2,5,11,62,6,15,15,0,0
20539,0,0,0,0,7,51,0,22,4,0,0
9220,0,0,2,0,6,48,0,8,8,1,0
22578,0,0,0,0,4,63,0,10,0,0,0
30044,0,1,0,5,11,69,0,13,9,1,0
21552,0,0,0,0,8,49,0,15,0,0,0
21670,0,0,0,0,4,51,0,10,0,0,0
19726,0,0,0,0,6,101,0,21,0,0,0
29375,0,3,0,3,9,71,0,19,17,0,0
19692,0,0,0,0,6,84,0,21,0,0,0
7364,0,0,0,0,10,47,0,9,7,0,0
30798,0,2,2,4,12,67,0,12,10,0,0
30355,1,2,2,2,8,68,0,11,10,1,0
19639,0,0,0,0,11,44,0,23,1,0,0
22845,0,0,0,0,4,58,0,16,0,0,0
31175,0,1,0,3,7,68,0,11,8,0,0
8694,0,0,0,0,12,38,0,16,17,0,0
9546,0,0,0,0,11,62,0,18,15,0,0
19980,0,0,0,0,6,52,0,30,1,0,0
14335,0,2,1,4,7,35,3,2,6,0,0
6058,0,0,0,0,15,86,0,13,17,1,0
9586,0,0,0,0,10,68,0,11,8,0,0
9574,0,0,0,0,19,62,0,15,21,0,0
22772,0,0,0,0,11,86,0,18,4,0,0
14291,0,8,5,4,10,50,9,8,7,2,0
21483,0,0,0,0,7,71,0,28,0,0,0
8397,0,0,0,0,9,20,0,14,12,0,0
6858,0,0,0,0,20,50,0,15,14,0,0
31791,0,3,1,7,12,94,0,15,22,2,0
22598,0,0,0,0,5,79,0,18,2,0,0
14444,0,3,0,7,15,54,5,15,14,0,0
29757,0,1,0,4,6,65,0,11,8,0,0
16047,0,2,1,3,7,26,7,7,9,1,0
13067,0,8,1,6,13,61,13,11,12,1,0
1190,1,43,0,12,0,110,0,0,21,0,0
31214,2,0,0,1,6,57,0,12,11,0,0
6878,0,0,0,0,8,38,0,9,8,0,0
13001,0,2,0,7,10,45,5,11,14,0,0
7563,0,0,0,0,8,62,0,6,8,0,0
12851,0,5,1,5,7,37,2,8,10,1,0
6295,0,0,0,0,14,61,0,19,13,0,0
20711,0,0,0,0,6,40,0,21,0,0,0
19834,0,0,0,0,3,34,0,14,0,0,0
12925,0,6,1,3,10,51,9,11,11,1,0
9446,0,0,0,0,11,56,0,15,12,0,0
7502,0,0,0,0,13,65,0,18,18,1,0
20890,0,0,0,0,10,72,0,17,2,0,0
30873,0,0,3,5,9,65,0,14,8,0,0
7012,0,0,0,0,10,50,0,12,8,0,0
15946,0,3,2,3,10,18,14,4,15,0,0
7966,0,0,0,0,10,47,0,17,13,0,0
29773,0,2,1,3,9,52,0,20,12,0,0
28482,0,0,0,0,2,124,0,1,12,0,0
25512,0,3,0,17,14,120,13,0,17,16,0
9093,0,0,0,0,25,70,0,24,26,0,0
20712,0,0,0,0,5,96,0,16,0,0,0
7032,0,0,0,0,13,63,0,17,17,0,0
7454,0,0,0,0,16,78,0,20,17,0,0
28085,2,2,0,1,5,74,0,12,16,1,0
19426,0,0,0,0,6,73,0,31,11,0,0
1993,0,16,16,0,7,100,0,0,0,0,11
30257,0,1,2,3,10,49,0,14,13,1,0
6338,0,0,0,0,10,31,0,8,8,1,0
24863,0,3,2,15,21,42,6,0,27,13,0
13661,0,7,0,7,13,31,5,10,10,0,0
7402,0,0,0,0,9,47,0,12,9,1,0
20025,0,0,0,0,10,59,0,21,3,0,0
9461,0,0,0,0,11,52,0,13,17,0,0
30626,0,0,0,0,6,143,0,7,8,0,0
6980,0,0,0,0,9,31,0,13,13,0,0
26258,0,3,0,8,9,77,6,0,16,9,0
13343,0,6,0,4,8,38,7,8,12,0,0
20356,0,0,0,0,8,61,0,26,8,0,0
12222,0,2,0,6,11,34,7,8,12,1,0
32177,0,0,0,3,10,72,0,10,9,0,0
12288,0,1,0,8,10,53,6,9,11,2,0
12933,0,3,0,5,15,70,12,14,16,1,0
13148,0,9,0,5,16,72,9,15,15,2,0
32054,1,1,1,1,11,46,0,18,16,0,0
2685,0,1,5,0,3,77,0,0,0,0,26
7024,0,0,0,0,8,73,0,9,12,0,0
8527,0,0,0,0,13,61,0,10,21,2,0
13659,0,10,0,12,22,81,12,25,16,1,0
9687,0,0,0,0,14,52,0,15,16,0,0
25157,0,2,1,16,14,81,12,0,29,18,0
5817,0,0,0,0,12,59,0,12,16,0,0
6111,0,0,0,0,21,85,0,23,27,1,0
6124,0,0,0,0,13,32,0,10,13,0,0
509,2,14,0,5,0,54,0,0,4,0,0
8277,0,0,0,0,17,65,0,25,22,2,0
2795,0,3,8,0,2,71,0,0,0,0,25
6637,0,0,0,0,9,57,0,13,14,2,0
7078,0,0,0,0,9,47,0,9,11,0,0
8786,0,0,0,0,12,67,0,17,11,0,0
16904,0,3,0,3,11,39,13,7,12,2,0
17243,12,8,0,0,0,54,0,0,2,0,0
5823,0,0,0,0,12,49,0,15,16,0,0
12929,0,7,2,3,7,80,7,1,6,0,0
14176,0,8,6,11,14,65,13,10,21,1,0
14453,0,8,1,5,7,33,9,8,9,3,0
28052,0,6,0,2,8,85,0,17,13,0,0
7479,0,0,0,0,16,67,0,14,15,0,0
26198,0,2,0,20,15,92,0,0,24,25,0
21951,0,0,0,0,5,49,0,15,0,0,0
6759,0,0,0,0,12,23,0,18,13,1,0
19512,0,0,0,0,11,110,0,1,0,0,0
12485,0,4,0,8,14,38,6,12,14,0,0
512,6,24,2,4,0,78,0,0,10,0,0
31554,0,2,1,3,6,34,0,9,13,0,0
28350,0,1,0,3,8,66,0,16,10,0,0
19251,0,0,0,0,11,146,0,0,0,0,0
8717,0,0,0,0,10,37,0,12,12,0,0
25204,0,0,0,18,11,74,12,0,25,10,0
28573,0,0,1,1,4,57,0,10,10,0,0
31089,0,6,1,0,2,98,0,4,0,0,0
30994,0,1,1,4,9,65,0,11,9,0,0
16813,0,4,2,3,10,38,13,13,16,3,0
6640,0,0,0,0,18,36,0,19,16,0,0
12323,0,13,5,9,16,45,8,11,13,2,0
2377,0,5,7,0,4,57,0,0,0,0,7
31438,0,0,0,3,3,34,0,2,4,0,0
12626,0,7,3,4,9,29,5,5,12,2,0
32900,0,1,0,3,9,45,0,13,6,0,0
14301,0,4,7,7,11,38,9,6,11,0,0
9007,0,0,0,0,14,38,0,15,17,0,0
15788,0,4,1,3,10,29,10,3,13,1,0
29075,0,0,2,2,4,53,0,9,9,0,0
25076,0,0,4,18,6,50,8,0,18,8,0
1807,0,6,5,0,1,58,0,0,0,0,3
8582,0,0,0,0,22,45,0,25,17,0,0
21692,0,0,0,0,6,65,0,14,0,0,0
495,7,18,0,7,0,67,0,0,8,0,0
19346,0,0,0,0,12,131,0,23,0,0,0
13800,0,4,0,4,16,29,7,15,22,0,0
7979,0,0,0,0,11,28,0,13,11,0,0
8817,0,0,0,0,6,34,0,7,7,0,0
17217,41,27,0,0,0,100,0,0,2,0,0
29682,1,6,0,1,9,106,0,13,17,0,0
16773,0,3,1,9,16,64,12,8,17,3,0
24660,0,0,0,13,8,44,9,0,13,10,0
8641,0,0,0,0,18,85,0,25,25,3,0
7461,0,0,0,0,9,41,0,14,15,1,0
15555,0,1,1,8,10,54,11,0,14,1,0
24266,0,0,1,14,6,45,4,0,10,11,0
29823,2,5,1,2,11,58,0,13,19,0,0
6302,0,0,0,0,9,82,0,8,12,0,0
13081,0,3,0,5,13,29,5,11,13,1,0
6643,0,0,0,0,10,35,0,11,13,0,0
27999,0,3,0,2,12,58,0,19,12,0,0
32314,0,0,0,6,1,66,0,3,8,0,0
30670,0,0,0,0,3,62,0,1,8,0,0
13869,0,2,0,0,5,75,5,4,9,0,0
28172,0,0,0,0,2,51,0,2,4,0,0
20050,0,0,0,0,7,54,0,18,0,0,0
6927,0,0,0,0,8,29,0,8,8,0,0
7484,0,0,0,0,12,48,0,14,14,0,0
1153,2,11,0,1,0,63,0,0,4,0,0
12439,0,2,0,4,17,50,9,17,18,0,0
32816,0,1,2,2,8,65,0,15,8,0,0
19992,0,0,0,0,3,36,0,11,1,0,0
30737,1,5,0,1,9,41,0,14,12,0,0
1727,0,5,12,0,0,79,0,0,0,0,13
21058,0,0,0,0,9,97,0,11,0,0,0
6420,0,0,0,0,8,38,0,14,7,0,0
28767,1,1,0,2,12,86,0,15,15,0,0
6322,0,0,0,0,9,52,0,13,14,0,0
18075,11,8,0,0,0,60,0,0,2,0,0
2254,0,8,12,0,0,56,0,0,0,0,10
29192,0,0,0,0,4,90,0,0,13,0,0
16076,0,13,0,0,7,69,8,0,16,13,0
13491,0,9,1,5,11,42,8,9,15,1,0
7008,0,0,0,0,9,34,0,9,12,0,0
22607,0,0,0,0,0,50,0,25,4,0,0
22432,0,0,0,0,6,89,0,0,0,0,0
12875,0,5,0,5,9,63,11,7,11,1,0
6063,0,0,0,0,7,27,0,7,8,0,0
30007,0,1,1,2,8,82,0,12,13,0,0
13945,0,10,1,2,14,36,11,9,11,0,0
28627,1,4,0,1,10,46,0,15,11,0,0
15961,0,12,5,11,13,55,15,10,18,2,0
9468,0,0,0,0,20,56,0,15,20,1,0
5852,0,0,0,0,10,27,0,9,12,0,0
28412,0,1,0,5,13,56,0,18,9,0,0
13362,0,11,0,5,10,34,11,10,9,0,0
14101,0,10,1,3,5,29,7,5,9,0,0
19949,0,0,0,0,5,48,0,25,12,0,0
20085,0,0,0,0,9,82,0,25,1,0,0
28949,0,0,0,2,7,50,0,9,11,0,0
29393,0,0,0,3,6,61,0,3,9,0,0
32719,0,0,0,0,2,77,0,3,4,0,0
8879,0,0,0,0,12,50,0,10,16,0,0
401,3,21,0,6,0,74,0,0,13,0,0
7155,0,0,0,0,10,53,0,14,14,0,0
13517,1,16,0,2,5,54,4,0,7,0,0
14252,0,7,0,6,12,42,13,3,15,0,0
7941,0,0,0,0,8,23,0,10,11,0,0
22120,0,0,0,0,6,83,0,0,0,0,0
15556,0,4,2,4,1,33,5,0,10,0,0
29680,0,2,1,1,6,52,0,12,9,0,0
14151,0,3,0,3,8,26,5,6,12,2,0
24239,0,0,0,7,7,64,7,0,18,21,0
8985,0,0,0,0,4,45,0,7,7,0,0
6578,0,0,0,0,9,29,0,10,13,1,0
15760,0,3,0,5,13,19,14,8,14,1,0
24011,0,0,0,22,18,57,10,0,22,18,0
28330,0,1,1,1,4,59,0,8,16,0,0
28637,0,2,0,2,7,53,0,12,11,0,0
24640,0,0,0,12,8,40,20,1,20,6,0
13332,0,4,0,2,5,19,5,7,4,0,0
19234,0,0,0,0,5,60,0,0,0,0,0
