ID,azure,aqua,orange,beige,green,antiquewhite,bisque,blue,pink,blanchedalmond,black
20406,0,0,1,0,13,99,0,24,5,0,0
7730,0,0,0,0,15,73,0,18,17,0,0
22883,0,0,0,0,14,110,0,35,10,0,0
20338,0,0,0,0,13,93,0,31,3,0,0
8549,0,0,0,0,19,69,0,12,11,0,0
19682,0,0,0,0,14,79,0,39,5,0,0
20465,0,0,0,0,5,84,0,17,0,0,0
19844,0,0,0,0,14,81,0,31,0,0,0
5797,0,0,0,0,10,39,0,14,13,1,0
29604,0,1,0,5,11,45,0,16,7,0,0
20051,0,0,0,0,8,89,0,22,0,0,0
22834,0,0,0,0,6,118,0,22,0,0,0
29613,0,3,0,3,11,99,0,26,18,0,0
11773,0,5,1,3,5,45,3,9,7,0,0
22576,0,0,0,0,6,97,0,25,0,0,0
29647,0,1,1,4,4,28,0,6,3,0,0
3298,0,0,0,0,24,69,0,24,25,0,0
19784,0,0,0,0,7,100,0,35,0,0,0
19755,0,0,0,0,13,103,0,50,1,0,0
8798,0,0,0,0,15,61,0,16,14,0,0
8081,0,0,0,0,10,61,0,18,15,0,0
29575,0,1,0,4,7,100,0,14,15,0,0
7457,0,0,0,0,18,103,0,20,24,0,0
22600,0,0,0,0,15,124,0,29,6,0,0
9309,0,0,0,0,23,145,0,29,22,0,0
11752,0,8,5,4,12,52,9,8,8,2,0
29605,0,3,1,6,13,94,0,19,24,2,0
556,1,40,0,9,0,107,0,0,22,0,0
29595,0,1,0,3,8,68,0,12,14,0,0
11279,0,9,0,5,15,56,14,15,14,0,0
3522,0,0,0,0,18,74,0,24,17,0,0
15039,0,6,3,6,20,58,25,11,27,1,0
26693,2,2,1,2,11,67,0,17,17,0,0
3596,0,0,0,0,25,81,0,20,26,0,0
3727,0,0,0,0,23,98,0,28,32,0,0
11230,0,5,0,8,15,58,7,14,18,0,0
11302,0,4,0,3,6,22,1,3,6,1,0
11398,0,2,1,4,8,38,4,3,9,0,0
18476,0,0,0,0,5,96,0,16,0,0,0
11250,0,2,0,4,12,46,7,10,10,0,0
11442,0,7,1,5,13,62,10,11,11,0,0
32107,0,1,3,1,6,39,0,9,6,1,0
11422,0,3,1,2,5,17,1,5,5,0,0
21270,0,0,0,0,13,133,0,55,20,0,0
24120,0,3,3,35,40,101,17,0,55,25,0
1536,0,14,13,0,9,93,0,0,0,0,12
26460,0,0,0,0,2,157,0,2,13,0,0
18686,0,0,0,0,18,143,0,37,3,0,0
26795,0,0,0,0,6,139,0,7,7,0,0
11601,0,1,0,5,12,52,4,11,16,0,0
8837,0,0,0,0,14,52,0,17,13,1,0
8852,0,0,0,0,17,84,0,24,24,1,0
21279,0,0,0,0,11,57,0,23,3,0,0
2872,0,0,0,0,23,89,0,26,27,0,0
8848,0,0,0,0,24,98,0,26,31,1,0
29483,0,0,0,8,20,176,0,18,25,0,0
25944,0,3,0,17,14,107,12,0,16,13,0
3169,0,0,0,0,15,54,0,16,18,0,0
11452,0,7,1,7,17,79,8,14,16,3,0
24077,0,0,0,21,16,89,13,0,32,12,0
8836,0,0,0,0,13,44,0,20,14,1,0
24059,0,2,1,29,21,140,20,0,41,30,0
3014,0,0,0,0,24,92,0,29,24,0,0
3839,0,0,0,0,15,84,0,17,18,0,0
3361,0,0,0,0,12,55,0,12,17,0,0
8840,0,0,0,0,21,71,0,26,25,1,0
8842,0,0,0,0,14,59,0,20,17,1,0
11488,0,7,0,11,20,73,9,22,13,0,0
19226,0,0,0,0,18,202,0,1,0,0,0
5490,0,0,0,0,28,70,0,34,28,0,0
11219,0,11,5,9,14,44,7,9,13,2,0
18829,0,0,0,0,11,154,0,0,0,0,0
11555,0,4,0,10,18,36,8,15,17,1,0
11511,0,1,0,7,8,45,5,6,10,2,0
5608,0,0,0,0,21,90,0,25,23,0,0
30833,0,1,1,4,9,66,0,11,10,0,0
5022,0,0,0,0,20,44,0,20,18,0,0
32111,3,1,0,1,6,60,0,14,13,1,0
8851,0,0,0,0,12,59,0,16,19,1,0
29639,0,2,0,7,12,88,0,23,13,0,0
11338,0,9,6,13,17,62,13,10,22,1,0
25917,0,3,0,7,9,74,6,0,16,9,0
5602,0,0,0,0,27,82,0,24,26,0,0
14970,0,6,2,4,11,42,13,12,18,3,0
11287,0,11,3,6,11,44,12,11,14,3,0
17108,48,33,0,0,0,141,0,0,4,0,0
15032,0,4,2,9,17,67,17,11,17,2,0
30813,0,2,1,5,9,69,0,15,19,0,0
1571,0,1,5,0,3,61,0,0,0,0,19
5290,0,0,0,0,19,81,0,16,16,0,0
30042,0,6,0,2,10,90,0,19,16,0,0
29521,0,0,1,4,6,35,0,14,8,0,0
12890,0,5,0,3,7,57,6,1,6,0,0
12460,0,4,0,6,10,26,5,9,9,0,0
18931,0,0,0,0,8,87,0,21,0,0,0
31673,0,2,0,2,9,44,0,16,9,0,0
26337,0,2,0,20,14,80,0,0,22,23,0
4977,0,0,0,0,9,52,0,10,12,0,0
8103,0,0,0,0,23,104,0,31,32,4,0
6195,0,0,0,0,24,111,0,21,38,2,0
16509,0,5,0,6,15,41,16,9,17,3,0
491,4,18,1,3,0,56,0,0,9,0,0
31596,2,3,1,2,9,56,0,14,17,0,0
19004,0,0,0,0,13,147,0,24,0,0,0
30927,0,1,0,2,8,40,0,8,2,0,0
5394,0,0,0,0,15,69,0,21,15,0,0
12566,0,2,5,5,8,31,6,4,9,0,0
31597,2,5,0,2,11,83,0,20,22,0,0
28994,0,1,2,2,8,58,0,13,8,0,0
13224,0,3,0,4,13,32,7,14,12,0,0
1494,0,3,5,0,2,46,0,0,0,0,16
18834,0,0,0,0,4,43,0,25,8,0,0
16109,0,14,5,9,17,61,16,10,21,2,0
11986,0,17,1,11,28,113,18,20,44,4,0
559,3,18,0,7,0,76,0,0,7,0,0
18870,0,0,0,0,9,134,0,11,0,0,0
5043,0,0,0,0,8,43,0,7,10,0,0
23365,0,0,4,18,6,53,9,0,19,10,0
5323,0,0,0,0,15,75,0,18,18,0,0
5533,0,0,0,0,7,78,0,11,12,0,0
29669,0,6,1,0,2,115,0,4,0,0,0
15363,0,13,0,0,7,70,8,0,16,13,0
31598,1,5,0,1,8,48,0,14,9,0,0
5380,0,0,0,0,14,40,0,15,16,0,0
11979,0,7,0,6,11,39,11,3,13,0,0
19038,0,0,0,0,10,104,0,32,1,0,0
11636,0,11,2,2,15,39,14,12,14,0,0
23249,0,0,1,12,7,46,4,0,10,11,0
12041,0,4,0,3,5,45,6,6,6,1,0
8678,0,0,0,0,13,48,0,9,13,1,0
15301,0,3,3,10,13,77,15,0,17,4,0
5404,0,0,0,0,8,48,0,12,13,0,0
23304,0,1,1,12,12,64,5,0,17,12,0
23485,0,0,0,14,10,44,20,1,23,10,0
12027,0,8,0,9,16,33,11,12,11,0,0
29506,0,1,0,2,5,30,0,9,6,0,0
566,7,19,0,8,0,74,0,0,9,0,0
12135,0,0,0,7,9,52,8,9,11,1,0
19069,0,0,0,0,2,57,0,9,4,0,0
5067,0,0,0,0,14,55,0,12,18,0,0
27671,0,0,0,0,6,39,0,6,10,0,0
18919,0,0,0,0,8,182,0,0,0,0,0
1499,0,5,3,0,0,36,0,0,0,0,8
23259,0,0,0,7,7,60,7,0,17,20,0
15317,0,9,3,8,14,48,14,6,21,0,0
17020,8,8,0,0,0,80,4,0,1,0,0
5009,0,0,0,0,10,89,0,10,14,0,0
11987,0,5,0,8,11,54,15,5,16,0,0
13892,1,16,0,2,5,52,4,0,7,0,0
16933,3,8,0,0,0,98,0,0,5,0,0
5259,0,0,0,0,8,64,0,7,12,0,0
25611,0,0,0,11,9,87,0,0,11,11,0
12082,0,9,0,3,4,22,5,4,7,0,0
13895,6,8,0,1,3,54,2,0,5,0,0
12011,0,4,0,11,7,44,11,5,8,0,0
12160,0,7,0,6,11,37,13,11,16,0,0
29516,0,3,0,2,7,42,0,7,7,0,0
27795,0,0,0,0,4,91,0,0,13,0,0
5482,0,0,0,0,11,41,0,13,13,0,0
29509,0,2,0,1,5,40,0,7,8,0,0
5120,0,0,0,0,9,25,0,10,10,0,0
6522,0,0,0,0,15,35,0,11,14,2,0
5541,0,0,0,0,13,59,0,18,24,0,0
12080,0,5,1,5,6,30,9,5,8,0,0
27880,0,0,0,0,3,113,0,1,8,0,0
22441,0,0,0,0,4,82,0,23,2,0,0
25639,0,1,0,6,7,27,4,0,7,12,0
550,4,9,0,5,0,66,0,0,6,0,0
15259,0,6,4,7,3,22,6,0,6,0,0
29550,0,0,0,6,4,96,0,5,6,0,0
29631,0,5,0,0,0,108,0,3,0,0,0
15342,0,4,2,3,4,39,5,0,4,3,0
1557,0,6,8,0,0,37,0,0,0,0,7
1516,0,4,4,0,1,44,0,0,0,0,3
23339,0,0,4,10,5,27,2,0,9,1,0
25615,0,2,0,5,4,56,5,1,8,11,0
5245,0,0,0,0,10,29,0,7,7,0,0
27833,0,0,0,0,3,49,0,4,7,0,0
11630,0,2,0,0,5,38,4,4,9,0,0
23513,0,0,0,11,3,37,3,0,10,10,0
27964,0,0,0,0,2,50,0,5,7,0,0
23375,0,0,0,22,7,82,0,0,13,13,0
15295,0,0,2,6,4,45,6,0,3,0,0
1567,0,1,0,0,0,19,0,0,0,0,1
27943,0,0,0,0,2,84,0,2,1,0,0
19414,0,0,0,0,0,75,0,1,0,0,0
17009,12,8,0,0,0,77,0,0,2,0,0
27791,0,0,0,0,3,59,0,3,9,0,0
16950,7,6,0,0,0,87,0,0,1,0,0
11972,0,4,0,2,4,21,6,0,2,0,0
15318,4,5,0,7,1,66,1,0,9,0,0
5166,0,0,0,0,4,42,0,6,7,0,0
23331,0,0,0,20,2,67,0,0,14,14,0
19064,0,0,0,0,2,67,0,1,1,0,0
29567,0,0,0,6,1,73,0,3,7,0,0
5333,0,0,0,0,8,45,0,5,6,0,0
4925,0,0,0,0,4,41,0,8,8,0,0
415,0,14,0,10,0,62,0,0,8,0,0
21903,0,0,0,0,0,101,0,0,0,0,0
545,2,11,0,3,0,53,0,0,4,0,0
27788,0,0,0,0,2,81,0,3,4,0,0
15371,0,9,4,6,1,58,4,0,8,0,0
25626,0,0,0,2,0,55,0,0,8,10,0
1,0,6,0,1,0,52,0,0,8,0,0
572,3,7,0,0,0,37,0,0,1,0,0
17004,1,3,0,0,0,39,0,0,0,0,0
15230,0,0,0,2,0,42,1,0,0,0,0
1869,0,6,0,0,0,54,0,0,0,0,0
32937,0,0,0,0,0,64,0,1,0,0,0
5400,0,0,0,0,5,66,0,7,10,0,0
17042,2,4,0,0,0,32,0,0,0,0,0
16980,1,3,0,0,0,28,0,0,0,0,0
18927,0,0,0,0,3,134,0,0,0,0,0
25676,0,1,0,4,5,43,4,0,6,7,0
1502,0,6,3,0,0,46,0,0,3,0,1
20961,0,0,0,0,0,77,0,0,0,0,0
23281,0,0,0,10,4,25,0,0,9,16,0
29492,0,0,0,1,1,52,0,2,0,0,0
29670,0,3,0,0,0,44,0,0,0,0,0
15349,0,0,0,5,0,82,0,0,3,0,0
16956,1,3,0,0,0,20,0,0,0,0,0
1539,0,0,1,0,0,2,0,0,0,0,2
21938,0,0,0,0,0,69,0,0,0,0,0
1897,0,1,0,0,1,50,0,0,0,0,0
28672,0,0,0,0,0,48,0,0,6,0,0
27907,0,0,0,0,2,86,0,2,0,0,0
23300,0,0,0,3,0,22,0,0,2,0,0
22857,0,0,0,0,0,72,0,0,0,0,0
27813,0,0,0,0,2,43,0,1,3,0,0
13881,5,5,0,1,1,24,3,0,2,0,0
31826,0,0,0,0,0,63,0,2,5,0,0
27780,0,0,0,0,1,54,0,0,6,0,0
5468,0,0,0,0,3,57,0,5,3,0,0
27310,0,0,0,0,0,24,0,1,1,0,0
4098,0,0,0,0,0,25,0,3,3,0,0
17030,4,1,0,0,0,7,0,0,0,0,0
26834,0,0,0,0,0,12,0,0,1,0,0
22947,0,0,0,0,0,7,0,0,1,0,0
26926,0,0,0,0,3,42,0,0,4,0,0
26836,0,0,0,0,0,26,0,0,3,0,0
27188,0,0,0,0,0,24,0,1,0,0,0
11646,0,2,0,0,0,12,1,0,1,0,0
11729,0,1,0,0,0,3,0,0,0,0,0
14958,0,0,0,1,0,16,2,0,1,0,0
1892,0,1,0,0,0,30,0,0,0,0,0
186,0,4,0,0,0,20,0,0,0,0,0
17066,0,3,0,0,0,32,0,0,0,0,0
29656,0,3,0,0,0,53,0,0,0,0,0
23553,0,0,0,4,0,10,0,0,0,3,0
1672,0,0,1,0,0,16,0,0,0,0,0
53,1,1,0,0,0,7,0,0,0,0,0
1947,0,2,0,0,0,11,0,0,0,0,0
17170,0,6,0,0,0,20,0,0,0,0,0
3089,0,0,0,0,2,19,0,2,3,0,0
25257,0,0,0,6,0,18,1,0,2,5,0
27585,0,0,0,0,0,52,0,1,1,0,0
217,0,2,0,1,0,10,0,0,3,0,0
11236,0,3,0,1,4,14,6,2,1,0,0
46,0,6,0,1,0,64,0,0,4,0,0
14832,0,4,0,2,0,40,3,0,2,0,0
15020,0,0,0,2,0,29,2,0,1,0,0
26646,0,0,0,0,0,16,0,0,1,0,0
26980,0,0,0,0,1,30,0,1,3,0,0
3519,0,0,0,0,2,24,0,3,2,0,0
113,0,1,0,0,0,3,0,0,0,0,0
26557,0,0,0,0,0,12,0,0,3,0,0
23659,0,0,0,1,0,2,0,0,0,1,0
3301,0,0,0,0,1,13,0,1,2,0,0
26845,0,0,0,0,0,17,0,1,3,0,0
26549,0,0,0,0,0,42,0,0,2,0,0
1941,0,1,0,0,0,36,0,0,0,0,0
2883,0,0,0,0,1,11,0,1,2,0,0
17121,0,3,0,0,0,3,0,0,0,0,0
11373,0,0,0,0,0,41,1,0,0,0,0
15454,0,2,0,0,0,32,1,0,1,0,0
17048,5,8,0,0,0,34,0,0,0,0,0
18404,0,0,0,0,2,33,0,4,1,0,0
26900,0,0,0,0,0,2,0,0,1,0,0
18572,0,0,0,0,0,25,0,1,0,0,0
1693,0,3,2,0,0,17,0,0,0,0,1
1389,0,3,0,0,0,57,3,0,2,0,0
23759,0,0,0,2,1,24,0,0,6,5,0
26521,0,0,0,0,0,22,0,0,1,0,0
26678,0,0,0,0,0,30,0,0,3,0,0
23689,0,0,0,9,0,22,1,0,2,7,0
14965,0,1,0,2,1,18,2,0,1,0,0
23152,0,2,0,0,0,14,0,0,3,2,0
3961,0,0,0,0,1,4,0,1,0,0,0
24827,0,0,6,2,1,15,1,0,2,0,0
26083,0,2,0,4,0,23,0,0,2,0,0
581,1,0,0,0,0,1,0,0,0,0,0
1570,0,0,0,0,0,2,0,0,0,0,1
27370,0,0,0,0,0,24,0,1,0,0,0
23717,0,0,0,0,0,2,0,0,0,1,0
26606,0,0,0,0,0,22,0,0,1,0,0
9713,0,0,0,0,0,5,1,0,1,0,0
3259,0,0,0,0,1,16,0,0,3,0,0
26889,0,0,0,0,0,26,0,0,4,0,0
18514,0,0,0,0,1,43,0,4,0,0,0
3261,0,0,0,0,1,9,0,0,1,0,0
3958,0,0,0,0,2,10,0,4,3,0,0
10118,0,0,0,0,0,4,0,0,1,0,0
25361,0,0,0,2,0,15,0,0,2,3,0
252,1,3,0,0,0,13,1,0,2,0,0
4324,0,0,0,0,0,5,0,2,2,0,0
9829,0,0,0,0,1,17,3,0,2,0,0
3888,0,0,0,0,4,37,0,2,5,0,0
9779,0,1,0,1,1,11,2,1,3,0,0
11536,0,0,0,0,4,29,4,5,7,0,0
17144,0,2,0,0,0,26,0,0,0,0,0
1899,0,2,0,0,0,16,0,0,0,0,0
